,comment,Sentiment,Sentiment Confidence Score
6694,00 16 nice,POSITIVE,0.9997223019599915
6695,i switched to a garmin fenix series because i got tired of charging the apple watch every night the day when you forget to charge or do not have access to a charger mean you have a one day watch the fenix ha a 3 week battery with basic function but the screen display is not a nice maybe this watch would be nice if it had a lower battery mode to stretch it out to a week or so,NEGATIVE,0.9994394183158875
6696,is this video sped up to 1 1x i think,NEGATIVE,0.9957026839256287
6697,marque what is your wrist circumference so we can picture the ultra on u based on your wrist shot,NEGATIVE,0.9819296002388
6698,it is like a tv on your arm,NEGATIVE,0.9638966917991638
6699,great review nice catch,POSITIVE,0.9998582601547241
6700,i wish it would track how many slice of pizza i had at planet fitness pizza friday is,NEGATIVE,0.9964236617088318
6701,one niche segment that is likely bigger than any of the sport oriented one you and apple have mentioned is the large watch wearer there are million of people that simply found all other apple watch too small period nothing else this watch is for them next you have people like me the new styling is one of the strongest selling point flat display being key i could have done with 46mm but it is the style nonetheless and of course the obvious battery life watch ultra is going to sell like crazy if initial availability condition are any indicator,POSITIVE,0.817435622215271
6702,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6703,after 23 min,POSITIVE,0.5436514616012573
6704,in europe it is euros999 then the 800 doe not sound that bad anymore,NEGATIVE,0.6168600916862488
6705,i need to see a no iphone only watch vid to see how long it last because other cellular apple wachtes do not even last half a day sometimes i do not want to bring my phone but still want to listen to music and be available for a emergency like when i run to and back from football practice,NEGATIVE,0.9818149209022522
6706,1lth comment,NEGATIVE,0.9521743059158325
6707,amogus,NEGATIVE,0.9961817264556885
6708,2k calorie for 3 hr ultimate frisbee is likely wrong tracking,NEGATIVE,0.9989927411079407
6709,soon ultra,POSITIVE,0.9197452068328857
6710,2 40 so at this point in time we have got the egg soft boiled egg,NEGATIVE,0.9095442891120911
6711,yo marque how would you get that gnarly scar i have one very similar,NEGATIVE,0.9915784597396851
6712,i remember buying the first apple watch with the milanese band and that wa 749 if i remember correctly so for this being about 50 buck more than that getting all this with the type of quality it is a steal in comparison,NEGATIVE,0.9874295592308044
6713,that thing look like 2006,NEGATIVE,0.8767184615135193
6714,pro might be reserved for an upcoming iwatch and thus ultra,NEGATIVE,0.9973350167274475
6715,would love to see a ultimate frisbee highlight video of you,POSITIVE,0.9994552731513977
6716,the way you laid out 13 07,POSITIVE,0.9981876015663147
6717,maybe someone already asked and it totally offtopic but whats that cool scar on your hand from if you do not mind asking,NEGATIVE,0.7592207193374634
6718,marque showing off his insane drawing skill with stick figure xd,POSITIVE,0.977224588394165
6719,keeping aside the whole apple tax when it come to smartwatches apple is year ahead now with this it is decade ahead,POSITIVE,0.9989380240440369
6720,ultra is likely to be the new price tier for apple is product in multiple category apple watch is typically used to introduce new feature that eventually make their way to other product line like aod why not new price tier a well,NEGATIVE,0.9810623526573181
6721,for ruggedness all you said is it is bigger that ha nothing to do with being rugged how is it more rugged,NEGATIVE,0.9723576307296753
6722,over kill is good better to have it and no need it etc,NEGATIVE,0.9154798984527588
6723,i definitely want one i have the series 4 i use a casio g shock type case for it,NEGATIVE,0.9755300283432007
6724,the intro,POSITIVE,0.9920835494995117
6725,0 16 nice,POSITIVE,0.9997398257255554
6726,i still see zero appeal to apple over priced watch how anyone is sucked into buying it is beyond me,NEGATIVE,0.999757707118988
6727,imagine driving to frisbee practice in a tesla,NEGATIVE,0.9358070492744446
6728,when it can last at least week on a single charge i might consider one i will stick with my garmin until then,NEGATIVE,0.9986754059791565
6729,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6730,when the garmin becomes a useful smartwatch i might get one,NEGATIVE,0.9963071346282959
6731,that is a very good point i bought a 7 last year but the battery circus is annoying a week is worth should be the bare minimum,NEGATIVE,0.9944595098495483
6732,maybe another 5 7 year from now,NEGATIVE,0.875937283039093
6733,editing is improving day by day,POSITIVE,0.9980892539024353
6734,wearing skinny jean in the middle of nowhere,NEGATIVE,0.997751772403717
6735,where did you get that t shirt,NEGATIVE,0.9924803972244263
6736,another great review marque however i too wish for a black version i do not think it would scratch any different i wear my galaxy watch 5 pro which is matte black and also made of titanium and sapphire glass apple should have made that color just like samsung gave u two color option i think i will pas until apple brings black a an option please let them know if you get the chance to atleast add it it will blend in and make the watch look more pleasing thanks again for your content,POSITIVE,0.9941933751106262
6737,the design is meant for left hand amp watching him wear the watch on right hand is giving me serious anxiety,NEGATIVE,0.9976740479469299
6738,that intro alone made me like the video,POSITIVE,0.9826499223709106
6739,sheesh that this is so tall and bulky it would look much better with a gshock square esq shape,NEGATIVE,0.9979017972946167
6740,they need to make a high end luxury version that actually ha extra feature look to differentiate it from the regular watch,NEGATIVE,0.9918632507324219
6741,maybe they will make a solid gold version which lack the durability of the ti version and is 10x heavier,NEGATIVE,0.9990649819374084
6742,not really what apple product are like lol,NEGATIVE,0.9996172189712524
6743,i have not had an apple watch since the series 1 and that had a bad battery i ordered this one because i like having the top end model the battery and size also sold me,NEGATIVE,0.9851691722869873
6744,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6745,this right here this is exactly what i am talking about 99percent of people buying this are buying it for the battery and because it is something new from apple,POSITIVE,0.9766072630882263
6746,marque is the tech man i will be getting mine on friday new order are delivering on october 27 and later obviously it is selling very well i do expect you to climb mt everest for u to test this watch out,POSITIVE,0.9991875290870667
6747,apple can anodize the metal for matte black watch,NEGATIVE,0.9681240320205688
6748,if it worked with android phone and came in black id consider it a my first smart watch,NEGATIVE,0.9752005934715271
6749,for a price of a new iphone i guess i will stick to no watch yet for another year,NEGATIVE,0.9984386563301086
6750,apple is so trash and do not deserve that market cap,NEGATIVE,0.9997673630714417
6751,nah,NEGATIVE,0.9864344596862793
6752,20syl,POSITIVE,0.815419614315033
6753,do we still need manual in tech box those are thing that should not be included not charger,NEGATIVE,0.9986394047737122
6754,my two cent a someone who is into watch specifically mechanical watch this seems to be apple is equivalent of a field watch it is not specialized in any specific task but overall is rugged and can take a beating 100 meter of water resistance actually is not super impressive for a dive watch most dive watch are rated to at least 200 meter apple seems to be borrowing a marketing tactic from the rest of the watch industry by endorsing real athlete and professional so that buyer can feel a little bit closer to their hero rolex with jaques cousteau tag heuer and richard mille in racing omega and the moon landing etc,NEGATIVE,0.9966785907745361
6755,devon peregrine is the best rec dive computer no discussion possible perdix for tek,POSITIVE,0.9988505840301514
6756,tshepiso motsoko i totally agree and i think it is a great tactic it is funny because i always considered apple to be the rolex of the smartphone industry with how they market their brand,POSITIVE,0.9996370077133179
6757,the 100m ha an asterisked caveat in the fine print 40m still ok i would imagine,NEGATIVE,0.9944590330123901
6758,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6759,goreb no look at the original commenter username,NEGATIVE,0.9996756315231323
6760,i wonder how many time he draw those people to get it right,NEGATIVE,0.9528551697731018
6761,the apple watch ultra look like it should go well with a silver milanese band,POSITIVE,0.9992357492446899
6762,yeah no that watch ha no idea how many calorie you burnt lmao,NEGATIVE,0.9980745315551758
6763,i am a galaxy owner but tried the aw7 a couple of month back along with the 13 pro max the apple watch make me want to switch,NEGATIVE,0.9714767932891846
6764,trying to count the number of watch band you change every day,NEGATIVE,0.9633252024650574
6765,69percent battery nice 0 17,POSITIVE,0.8116561770439148
6766,what about the watch5 pro review,POSITIVE,0.9317374229431152
6767,i should wait for 2nd version apple watch ultra maybe extra more battery and the black apple watch,NEGATIVE,0.9991387128829956
6768,is this low grade sapphire,NEGATIVE,0.9981619715690613
6769,ultra is a new apple category there will be an ultra iphone airpods etc,NEGATIVE,0.9310526251792908
6770,nice video sir,POSITIVE,0.9998288154602051
6771,if you want to compare the apple watch ultra with these other watch do not just point the battery life i am pretty sure that a watch that last more than the awp are not even close to it feature,NEGATIVE,0.9959970712661743
6772,what an intro,POSITIVE,0.9705378413200378
6773,for me i went with the ultra simply because i wa going to buy the series 8 stainless steel version and it is only dollar50 more exactly what apple wa hoping for,NEGATIVE,0.9979933500289917
6774,1 50 it is so true apple call everything else the pro so it make sense to call this watch the ultra,POSITIVE,0.5907472372055054
6775,this is a good option for laborer builder farmer and anybody who prefers more durable tech,POSITIVE,0.9983747005462646
6776,easily the worst review so far you just ramble abort the size of the watch for more than half the time instead of actually giving u your thought on the new feature a you used them you are just regurgitating what apple ha already said,NEGATIVE,0.9997898936271667
6777,6 35 bright international orange coloured button it is even visible from the international space station,POSITIVE,0.9839972257614136
6778,this intro is lit,POSITIVE,0.9964790940284729
6779,great review,POSITIVE,0.9998610019683838
6780,now i know who is making apple event kudos to my man,POSITIVE,0.9984941482543945
6781,computer on wrist v computer in pocket aka watch v phone most want a bigger phone so the size argument is not exactly fair,NEGATIVE,0.999492883682251
6782,how are you allowed to wear the watch during training what about the risk of injury,NEGATIVE,0.9941239953041077
6783,checking my youtube feed early this morning assuming the mkb and ijustine review would hit any minute lol,NEGATIVE,0.9980635046958923
6784,wow,POSITIVE,0.999592125415802
6785,the stick figure analogy wa spot on,NEGATIVE,0.9672998189926147
6786,2 day of battery is not enough for anything in the forest,NEGATIVE,0.9990063309669495
6787,will apple make rugged iphone in the future,POSITIVE,0.7164304256439209
6788,we need pen and paper demonstration in all review,NEGATIVE,0.9899736642837524
6789,see shearwater teric thats smaller than apple watch ultra,NEGATIVE,0.9876362681388855
6790,somehow i am triggered by you wearing the watch on your right hand,NEGATIVE,0.9748039245605469
6791,i wish apple would make a model that is between the normal version and this one i am extremely happy with my new series 8 though,POSITIVE,0.9974790215492249
6792,next year,POSITIVE,0.9837085604667664
6793,i do all you did in the intro and i have 12 day left in my garmin fenix,NEGATIVE,0.9898528456687927
6794,i like how long the battery last,NEGATIVE,0.9874441027641296
6795,thanks for the real life use of the apple watch ultra i must say i made the right decision pre ordering it woot,POSITIVE,0.8981235027313232
6796,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6797,which car wa that you drived,POSITIVE,0.6018602848052979
6798,bro turned amazon back into a back drop,NEGATIVE,0.983807384967804
6799,they have obviously teamed up with the lady panty liner called always,POSITIVE,0.9960826635360718
6800,so the action button can be pushed by accident if you wear the watch on your right arm,NEGATIVE,0.9966257810592651
6801,it suck that they removed the titanium option from the normal series 8 why the f would they do that i still own a series 4 and wa about to upgrade but i wanted a titanium watch i don t want this huge ugly thing so i will wait for another year,NEGATIVE,0.9984633922576904
6802,wait i saw a mkbhd logo on your watch nice,NEGATIVE,0.9936195015907288
6803,apple watch seemed to me toy watch i waited for a larger since i bought my iphone so i am excited to check this on wrist if it ha a more serious look,POSITIVE,0.9500863552093506
6804,i did not realize the apple watch had such poor battery my watch 3 classic get 2 full day pretty easily,NEGATIVE,0.9977787137031555
6805,1 48 i will give it to you for the airpods pro but the other stuff is meant for pro user doing pro photography video editing music production etc the apple watch pro would not be a good name for it because it is not for professional it is for rugged outdoorsman when you think of pro what do you think you think of business suit you think formal even business casual maybe you think none of those thing when you think of what the apple watch ultra is for it is for rugged outdoors not an office setting the outdoors ha nothing to do with pro anything,NEGATIVE,0.9990801811218262
6806,the dive computer and hiking feature arent a good a the dedicated stuff and wont replace them it only scratch the surface so this is just a more durable longer battery way overpriced apple watch and people will buy it anyway coz apple,NEGATIVE,0.992195725440979
6807,if you have a phone which these day could argued to be a necessity do you need another phone strapped to your wrist the world ha exponentially become a want society that disregard the negative of living by that mantra and how adhering to a need mantra would be ecologically better there is so much marketing driven information being disseminated yet so little intelligent information to offer balance,NEGATIVE,0.9987932443618774
6808,damn just for the battery this seems worth an upgrade,POSITIVE,0.9866863489151001
6809,the problem with the ultra is that in europe it priced at 999dollar and that is definitely not worth the price for a few minimal upgrade nothing too significan not regarding battery life also,NEGATIVE,0.999498724937439
6810,the intro incredable shoot,NEGATIVE,0.9980620741844177
6811,i switch from garmin to apple because app had better outdoors capability then garmin for me mainly half of garmin app which also control the watch require data which when you in the middle of no where is not exactly in great abundance so the watch ha 3 different gps system but half of it feature do not work because no data,NEGATIVE,0.9994179010391235
6812,i just love the way marque just explains thing make life so much easier,POSITIVE,0.9996345043182373
6813,one aspect of the apple watch ultra that i think is getting under reported is the change to the screen a flat screen protected by a titanium lip is going to be a lot harder to scratch than the rounded display of the past i have owned four apple watch the series 1 2 4 and 6 even with the sapphire glass every one of them ha been nicked and scratched over the course of normal were now i am a mechanic that always forgets to take his watch off when he is digging in an engine but even reducing that amount of screen damage over time is almost reason enough to buy the ultra at least in my estimation i think that people who do a lot of manual labor will dig the update and see it a a legitimate reason to upgrade,NEGATIVE,0.9957287907600403
6814,better buy a gpu than a 800dollar watch lmao,NEGATIVE,0.9986022114753723
6815,huawei make battery stay up to 14 day even in pro model what is the wow factor here in battery,POSITIVE,0.982582688331604
6816,the series 7 is the best value for money since i do not need all that ovulation data,POSITIVE,0.9972683191299438
6817,nah indian word,NEGATIVE,0.9866074323654175
6818,i am still on the outskirt still no way to track a workout if you do a combat sport any kind of wrestling jiu jitsu boxing muay thai mma judo tkd no way to track calorie burned,NEGATIVE,0.9974531531333923
6819,you switch wrist that often,POSITIVE,0.8713308572769165
6820,i love the fact that it is 49 mm big guy love big watch,POSITIVE,0.9996795654296875
6821,the most compelling part for me is that it is not really much more expensive for all you get extra a stainless apple watch with their version of a sapphire crystal is already in that territory you might a well get the one that doe it all unless the size is just a no go giant watch are still popular so it is not a striking a you might think but natural titanium is finish is kind of more rugged looking than classy on a watch titanium should anodize well but the color do not pop the same way they do on aluminum i keep looking for a reason to grab a smart watch but still waiting for a key feature like a glucose monitor or something they have made it an interesting device but there is nothing on it i absolutely need for this much money and considering it is outdated in two three year it is just still more of a luxury than a real necessity and i love tech,POSITIVE,0.6752495169639587
6822,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6823,glucose monitor apps sync up with health,POSITIVE,0.9167690277099609
6824,almost there with the dexcom iphone if the watch paired with the dexcom that would be ideal,NEGATIVE,0.9958534240722656
6825,mardox they have purchased some tech that potentially can allow it it is likely at some point,NEGATIVE,0.9573644399642944
6826,they had titanium apple watch in multiple two colour in the year past probably saving the darker coloured one for next year to get people to upgrade also the screen being 2000 nit make for a surprisingly bright flashlight already it ha a special app just for that,NEGATIVE,0.987425684928894
6827,probably covered this in your past video but in the intro do you normally use the watch on your right wrist and the on your left for practice i would be so lost if i did that nice job is that for your throw arm being free,NEGATIVE,0.9983624815940857
6828,i appreciate your honesty amp thoroughness in every single video,POSITIVE,0.9996612071990967
6829,that intro wa super dope,NEGATIVE,0.8477420210838318
6830,the opening animation could be easily mistaken for an apple watch ultra ad such amazing quality,POSITIVE,0.9982307553291321
6831,pretty cool,POSITIVE,0.9998672008514404
6832,great video i know a bunch of people are going to drop dollar800 just for the battery alone,NEGATIVE,0.9392717480659485
6833,there is lot of people that live in extreme place and others that work in extreme condition where the regular apple watch will not cut it this is meant for them i think if i wa living out in the wood or working on a fishing boat this is the watch i would want,NEGATIVE,0.9968248605728149
6834,another apple ad did not talk about the pricing cause it hard to justify,NEGATIVE,0.9996966123580933
6835,the size may be up to context but both garmin fenix 7 and epix 2 are smaller at 47mm and they are up for discussion the benchmark for the sport fitness smartwatch industry,POSITIVE,0.9806510806083679
6836,my question is could you feel the weight difference with it being bigger than others and that circle you draw wa disgusting,NEGATIVE,0.9861131310462952
6837,watch pro is trademarked by lg electronics inc,NEGATIVE,0.9837498664855957
6838,even though it is expensive it doe not look good so i will go with the se version only,NEGATIVE,0.9970243573188782
6839,can you review the galaxy watch 5pro,POSITIVE,0.9863353967666626
6840,from where is this awesome keyboard in the video,POSITIVE,0.9992465972900391
6841,why do you keep flipping wrist,NEGATIVE,0.9771223664283752
6842,ohhhhh with the dive slide frisbee catch for the touchdown lolll clean,POSITIVE,0.6043343544006348
6843,0 18 just for that you have earned my like and sub,POSITIVE,0.9994786381721497
6844,time to start a met gala drinking game,NEGATIVE,0.9336400032043457
6845,you need a really thick arm to wear this watch,NEGATIVE,0.991431713104248
6846,i get you on the dress up or down older guy like me have real watch for that though this will be my daily driver i would also add that there is a group of people that have an off road vehicle with all these capability and never go off roading lol they would absolutely buy this,POSITIVE,0.9694303870201111
6847,what about battery life under lte i constantly go on run without my phone and only have my garmin tactic delta track me and play music but would like to stream and track,POSITIVE,0.5751081705093384
6848,for some reason i find this one of the funniest video marque ha posted in recent time,POSITIVE,0.9995546936988831
6849,what workout mode do you use for ultimate,POSITIVE,0.9958634376525879
6850,these video are getting way too good,NEGATIVE,0.9461570978164673
6851,two thing is not apple watch and ultra too big too play ultimate with i use amazfir gtr 2 and feel soon i am gon na scratch someone is face with it second thing wtf you mean with 2000cal o,NEGATIVE,0.9986270666122437
6852,i need basically none of the feature on the ultra but i need the regular apple watch to not have screen glass a it bezel that will get smashed the moment i graze a wall or table at any angle,NEGATIVE,0.9971787929534912
6853,can we just take a moment to appreciate the way mkbhd make title never clickbatey and always descriptive,POSITIVE,0.9966667294502258
6854,casually say he wa at the met gala so i have been going to the met gala for a couple of year now,NEGATIVE,0.9753888845443726
6855,interesting how he wear the watch on the right hand someone told me year back guy usually wear them on the left lady vice versa do not know if that still hold up nowadays,NEGATIVE,0.9791075587272644
6856,apple product review before the sale date amazing,POSITIVE,0.996484637260437
6857,why is it in theater mode the whole time,NEGATIVE,0.9969102740287781
6858,that tesla grip is horrible,NEGATIVE,0.9995285272598267
6859,am i the only one noticing the watch switching back and forth between the left and right hand in the intro that would drive me nut to do that,NEGATIVE,0.9802849292755127
6860,airpods pro 2 review next please sir,POSITIVE,0.9964993000030518
6861,that steering wheel grip,POSITIVE,0.9925104379653931
6862,no way in 3 hour you burned 2000kcals in 3 hour highly highly unlikely,NEGATIVE,0.996146559715271
6863,i run 2hrs and it burn 1 300kcals so yeah 3hrs should get to 2 000kcals easily,NEGATIVE,0.9918075203895569
6864,it not much more to go from stainless steel to the ultra made from titanium so yes it is worth it,POSITIVE,0.9995410442352295
6865,0 09 did you guy hear that,NEGATIVE,0.6303510069847107
6866,boo get worse material at this point it will become cinema quality and id waste my entire life watching you,NEGATIVE,0.9996719360351562
6867,love the lego bonsai tree,POSITIVE,0.9998540878295898
6868,i love the video i love the shirt,POSITIVE,0.999828577041626
6869,a a person who really wa not satisfied with the quality and durabity of the aluminium version i have decided that the next one should be stainless steel and i do not know how about u price but boy in poland 45mm stainless steel with a singleloop cost exactly the same avarage polish salary that the ultra doe,NEGATIVE,0.9975002408027649
6870,you really did not need to do a review repeatedly using the term thing said it all,POSITIVE,0.9762346744537354
6871,i am definitely not in the target audience i want it so bad,NEGATIVE,0.9997020363807678
6872,probably the only apple product that i actually have wanted in year but i am a die hard pixel fan boy so so apple watch for me,NEGATIVE,0.98201584815979
6873,my 2dollar watch is gt gt gt gt gt gt gt gt gt gt gt,NEGATIVE,0.928405225276947
6874,no one seems to be bothered with the wrong unit of calorie burned apple us at 0 08,NEGATIVE,0.9743022322654724
6875,such a great intro holy,POSITIVE,0.9990371465682983
6876,at least the galaxy watch are round and do a good job of trying not to look like a computer on your wrist to this end i would never wear an apple watch with a tux definitely not the new massive pro version of the apple watch,NEGATIVE,0.9117645621299744
6877,shaq o neal easy,NEGATIVE,0.9488421082496643
6878,oversized watch are not out of place even a a simple fashion accessory before the smart watch really caught on for wide use i did not buy one until the apple watch 3 i wa wearing large fashion watch it wa actually an adjustment going from bigger watch to such a small light watch some woman also would wear men is sized fashion watch and in my opinion they did not look out of place on a smaller wrist obviously it is up to personal taste how large a watch someone is comfortable wearing i just do not think an individual would need to be self conscious about wearing the larger apple watch after all even though it is a computer on your wrist it is still very much a fashion accessory too,NEGATIVE,0.9842699766159058
6879,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6880,dive watch are usually 200m rated the 100m is for static depth in a pressure chamber with still water rolling wave motion etc can exceed say a 30m wr rating just swimming normally just because it is 100m rated doe not mean it can reliably dive near that depth,NEGATIVE,0.9825814962387085
6881,i am pretty sure i read somewhere that they do not recommend going deeper than 40m with it,NEGATIVE,0.9951959252357483
6882,right wrist wearer so werid,NEGATIVE,0.9917585253715515
6883,i have absolutely no need for this thing nor any apple watch for that matter but for some reason i still want one so badly,NEGATIVE,0.9990184307098389
6884,bc you want everyone to see how much money you are ready to waste on a for you useless device,NEGATIVE,0.999173104763031
6885,apple marketing thanks you,POSITIVE,0.9997041821479797
6886,0 23 i would not necessarily trust what any device say a the amount of calorie you burned during an activity a being accurate i would use it only a a metric for measuring difference and baseline,NEGATIVE,0.9991550445556641
6887,13 10 that throw wa extremely saisfying,NEGATIVE,0.9764055013656616
6888,if only apple would put this battery life in the regular series 8 while keeping the same size one can hope,NEGATIVE,0.9956112504005432
6889,man i wanted to build that lego bonsai set on my channel would you tell me if it is a great set to build btw amazing editing on the video the animation surrounding the watch in the intro are top notch,POSITIVE,0.9986957907676697
6890,hey marque lovely presentation and intro just noticed something like a scar in your right hand i never noticed before hope your all right peace,POSITIVE,0.9983015060424805
6891,mkbhd be killing me with them intro and beat kudu to the team,POSITIVE,0.9961400628089905
6892,watch should always be on the left wrist broo,NEGATIVE,0.9871358275413513
6893,a smart watch for the same price a an iphone yeah i will pas lol,POSITIVE,0.9675601124763489
6894,why not always wear the watch on your left arm,NEGATIVE,0.9951089024543762
6895,time for carbon watch body so they can be naturally black and not show wear a easily,NEGATIVE,0.9858333468437195
6896,there is an iphone ultra coming,NEGATIVE,0.6821123361587524
6897,i am having mine hydro dipped in carbon great video man,NEGATIVE,0.9199191331863403
6898,wouldnt expect anything le great review,POSITIVE,0.9368979930877686
6899,that wa a really beautiful illustration thanks marque lol,POSITIVE,0.9997901320457458
6900,i can guarantee the battery life of this watch would not last long enough for me to complete an ironman,NEGATIVE,0.9930341243743896
6901,which workout do you select for ultimate frisbee,POSITIVE,0.9961768388748169
6902,is the dial size 49mm doe not look that big,NEGATIVE,0.9959916472434998
6903,the 45mm seemed larger than this,POSITIVE,0.9730567932128906
6904,you are missing a group first responder they are going to love an apple watch with longer battery life and better durability,NEGATIVE,0.9994480013847351
6905,air integration and tank pressure monitoring are the same thing the ultra doe not support it,NEGATIVE,0.9967522621154785
6906,worth it for sure,POSITIVE,0.9998812675476074
6907,i think it look like kid is toy so nah,NEGATIVE,0.9965355396270752
6908,wheres the samsung galaxy watch review,NEGATIVE,0.5183663964271545
6909,the day that apple or any smartwatch for that matter come with a smooth videocall function i am in for me that is some future stuff right there,POSITIVE,0.9906392097473145
6910,in india price is above 1100 usd insane,NEGATIVE,0.9078332781791687
6911,fantastic way to explain technology great work mkbhd,POSITIVE,0.9998334646224976
6912,look at the battery life of actual sport focused smartwatches answer is simple it not even close to being worth it,NEGATIVE,0.9995555281639099
6913,that is a good point about the shape when i first saw this i thought it wa gigantic then i saw it is the same size a a garmin fenix it is the square shape it doe not look like a typical watch it is so completely irrational but i can not stand square watch,POSITIVE,0.9844732284545898
6914,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6915,garmin battery life is 20 day what a joke,NEGATIVE,0.9988952279090881
6916,i do not see it being worth the money the apple watch is bulky the worst thing is a watch that slide on your wrist i can see someone banging it up against the wall pretty easily is the battery removable can it be changed like a g shock tech v functionality,NEGATIVE,0.9997890591621399
6917,short answer no long answer noooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,NEGATIVE,0.9952612519264221
6918,those who waiting for galaxy watch 5 pro review since marque did impression video,POSITIVE,0.649359405040741
6919,so when it come to the ultra v garmin just an example battery life there are a couple of other thing that help garmin achieve that long battery charge like the screen are very different lcd v a basic transflective display the power need between the two are the far end of the spectrum the new garmin epix 2 only go maybe a few day with normal use apple make a much better everyday smartwatch over garmin disclosure i have a series 7 and a fenix 6 over garmin while i have not tried any of the new touchscreen garmin is however they both have their place i prefer the apple watch right now and have my fenix for when i play golf or go for any hiking i have yet to have tried the new watchos 9 for hiking on the apple watch so i can not compare yet,NEGATIVE,0.99712735414505
6920,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
6921,where can i get your current iphone wallpaper from,NEGATIVE,0.9976123571395874
6922,2 day battery life is not enough in 2022,NEGATIVE,0.9976773858070374
6923,let is go,NEGATIVE,0.8480385541915894
6924,gt laugh in garmin,POSITIVE,0.9938675761222839
6925,what a headache i have been with garmin watch bike computer and bike indoor trainer for the past 7 year and i am super happy with all their product performance yet recently i have switched to apple one i do not need spotify and so when running i can not use it on garmin not to mention listening to an audiobook now i wa thinking to upgrade to garmin fr955 mainly due to hrv running power battery the size i have pretty slim wrist and obviously the data that i have accumulated on garmin connect i know i could transfer it to ie strava but i do not want another company to have my data will wait few more week to see other review from triathletes and than decide thanks for the review a usual very useful,NEGATIVE,0.9450951814651489
6926,make your wrist bigger not the watch smaller,NEGATIVE,0.9750046133995056
6927,wait three hour frisbee practice i am living life all wrong,NEGATIVE,0.9989615678787231
6928,i bought a series 6 last year i always get two full day and night with it i did not know that wa abnormal wonder why i get so much battery life,NEGATIVE,0.9918081164360046
6929,outstanding review apple should say thanks to you,POSITIVE,0.9998725652694702
6930,review galaxy watch 5 pro plzz,POSITIVE,0.7756054997444153
6931,i am interested in you getting a check up id like to know if you have had any side effect with all that radiation from the headphone watch and phone the phone is the only thing i use,NEGATIVE,0.9991652965545654
6932,for example maybe le bone density or loss of muscle mass,NEGATIVE,0.9990799427032471
6933,22 second into the video and you got me with that surprise nice comment went to bed with 69percent nice well played hd to contain an actual lol cause i am at work and it is super quiet so it woulda been awkward,POSITIVE,0.9711316227912903
6934,wait for caviar version of this watch,NEGATIVE,0.9984731078147888
6935,man what a catch,POSITIVE,0.8512317538261414
6936,69 percent battery nice,POSITIVE,0.9933480620384216
6937,how many time is this guy going to mention the met gala we get it you are important,POSITIVE,0.9947146773338318
6938,2000 cal from throwing frisbee i need to change sport like asap,NEGATIVE,0.970723032951355
6939,what bruh but my series 3 last 3days maybe i am not using it enough,NEGATIVE,0.999431312084198
6940,owning a pro from apple doesnt make u anything except rich,NEGATIVE,0.8827782869338989
6941,going to sleep with about 69percent battery nice,NEGATIVE,0.9565355181694031
6942,the only reason i watch this video is because of video quality and i do not care about any of these stuff apple is going down the hill,NEGATIVE,0.9991915822029114
6943,no one talk about him being a professional ultimate frisbee player while having a 16m youtube channel,NEGATIVE,0.991517961025238
6944,honest feedback really liked your apple watch ultra review but didn t like your 14 is review i think it parcially apple is fault for not making exciting phone this year keep the grind marque,NEGATIVE,0.9934965372085571
6945,i wish you would try out a garmin for two week and give your opinion,NEGATIVE,0.9977446794509888
6946,a a watchguy i restrain from buying a garmin despite it being a great tool it a plate on your arm we really do not appreciate anything bigger than that apple watch either,NEGATIVE,0.9947541952133179
6947,a a watchguy i restrain from buying a garmin despite it being a great tool it a plate on your arm we really do not appreciate anything bigger than that apple watch either,NEGATIVE,0.9947541952133179
6948,i think it would look cool with classic metal band,POSITIVE,0.9993869066238403
6949,not gon na lie i wa kinda hoping to see mkbhd do a triathlon with the watch,NEGATIVE,0.9907346963882446
